"","CommonName","Analy","SampleID","Station","sitetype","site","Region2","Date","month","season","atotal","Dilution","Volume","totCount","totcells","totCountall","CPUE","ZooCode","FishCode","Phylum","Class","Order","Family","Genus","Species","LifeStage","fishDiet","Analy2","CN"
"2162","Daphnia","Cladocera","ZOOP2-29MAR2018","Ryer3","tidal","Ryer","Suisun Bay","2018-03-29",3,"Spring",16,NA,2.08301870766467,NA,NA,NA,7.68116001125023,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2163","Daphnia","Cladocera","ZOOP1-WI-27MAR2019","Winter 3","tidal","Winter","Confluence","2019-03-27",3,"Spring",10,NA,0.313127650223458,NA,NA,NA,31.9358574462002,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2164","Daphnia","Cladocera","ZOOP1-STAC-17DEC2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-12-17",12,"Winter",14.2857142857143,50,2.23688315648137,2,7,434,6.38643741597384,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2165","Daphnia","Cladocera","ZOOP3-23JAN2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-01-23",1,"Winter",4,10,0.922286900801851,2,5,294,4.33704522586446,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2166","Daphnia","Cladocera","ZOOP3-10APR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-04-10",4,"Spring",4.54545454545455,NA,3.16726818616831,NA,NA,NA,1.43513408978276,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2167","Daphnia","Cladocera","ZOOP5-LI-25APR2019","SELiberty","tidal","Liberty","Cache Slough","2019-04-25",4,"Spring",53.8461538461539,NA,3.8574087255976,NA,NA,NA,13.9591517717148,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2168","Daphnia","Cladocera","ZOOP4-YF-23MAY2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-05-23",5,"Spring",240,300,1.83467608852193,4,5,630,130.81328170214,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2169","Daphnia","Cladocera","ZOOP4-13APR2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-04-13",4,"Spring",76,NA,2.41909105639588,NA,NA,NA,31.4167587032585,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2170","Daphnia","Cladocera","ZOOP2CS-9MAY2018","723 FRP","tidal","Liberty","Cache Slough","2018-05-09",5,"Spring",24,40,2.22968481969462,3,5,742,10.7638531634651,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2171","Daphnia","Cladocera","ZOOP5-23MAR2018","SWLiberty","tidal","Liberty","Cache Slough","2018-03-23",3,"Spring",40,40,1.38253055910443,4,4,769,28.9324526945076,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2172","Daphnia","Cladocera","ZOOP7-YF-25APR2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-04-25",4,"Spring",144,80,2.86583783322331,9,5,793,50.2470859762634,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2173","Daphnia","Cladocera","ZOOP2-LI-25APR2019","NWLiberty","tidal","Liberty","Cache Slough","2019-04-25",4,"Spring",126,70,3.2513987473634,9,5,542,38.7525522983531,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2174","Daphnia","Cladocera","ZOOP1-SJ-22MAR2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-03-22",3,"Spring",51.25,20,2.27377463251344,41,16,422,22.5396128829831,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2175","Daphnia","Cladocera","ZOOP2S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",24.6153846153846,NA,2.49107442426334,NA,NA,NA,9.88143283702327,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2176","Daphnia","Cladocera","ZOOP_801-3-12MAR2018","801 FRP","channel","Broad","Confluence","2018-03-12",3,"Spring",4,4,1.66191600564002,1,1,3476,2.40686050704443,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2177","Daphnia","Cladocera","ZOOP4-23MAR2018","NELiberty","tidal","Liberty","Cache Slough","2018-03-23",3,"Spring",64,80,1.252960496943,4,5,1232,51.0790245631435,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2178","Daphnia","Cladocera","ZOOP1-6JUN2018","720 FRP","tidal","Lindsey","Cache Slough","2018-06-06",6,"Summer",120,100,2.17119833330231,6,5,899,55.2690181083018,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2179","Daphnia","Cladocera","ZOOP2-LI-21MAY2019","SWLiberty","tidal","Liberty","Cache Slough","2019-05-21",5,"Spring",57.1428571428571,200,2.90902785394379,2,7,451,19.643282915077,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2180","Daphnia","Cladocera","ZOOP2P-29MAR2018","SoPro3","muted","Prospect","Cache Slough","2018-03-29",3,"Spring",366.666666666667,NA,1.86751850011146,NA,NA,NA,196.33897422959,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2181","Daphnia","Cladocera","ZOOP1CS-9MAY2018","LinBR","tidal","Lindsey","Cache Slough","2018-05-09",5,"Spring",48,80,3.49704199021112,3,5,993,13.7258860872592,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2182","Daphnia","Cladocera","ZOOP4-LI-25APR2019","SWLiberty","tidal","Liberty","Cache Slough","2019-04-25",4,"Spring",130,NA,2.79745363374923,NA,NA,NA,46.4708327715052,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2183","Daphnia","Cladocera","ZOOP6-29MAR2018","Ryer3","tidal","Ryer","Suisun Bay","2018-03-29",3,"Spring",27.5,15,3.07234011979309,11,6,718,8.95083191565783,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2184","Daphnia","Cladocera","ZOOP2-WINT-30DEC2019","Winter 1","tidal","Winter","Confluence","2019-12-30",12,"Winter",21.4285714285714,100,3.73413720812457,6,28,399,5.73856027088348,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2185","Daphnia","Cladocera","ZOOP1-13APR2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-04-13",4,"Spring",8.92857142857143,NA,1.63492224268972,NA,NA,NA,5.4611596780789,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2186","Daphnia","Cladocera","ZOOP5-BI-28MAR2019","520 FRP","tidal","Browns","Confluence","2019-03-28",3,"Spring",44,NA,2.41009313541245,NA,NA,NA,18.2565558788956,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2187","Daphnia","Cladocera","ZOOP1S-7JUN2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-06-07",6,"Summer",28,40,0.458444074105896,7,10,584,61.0761521012316,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2188","Daphnia","Cladocera","ZOOP3CS-9MAY2018","ProBr","muted","Prospect","Cache Slough","2018-05-09",5,"Spring",25,25,2.87213637791172,5,5,810,8.70432204830645,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2189","Daphnia","Cladocera","ZOOP5-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",9.72222222222223,NA,0.175459459176938,NA,NA,NA,55.4100774493901,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2190","Daphnia","Cladocera","ZOOP2-09APR2018","Winter 1","tidal","Winter","Confluence","2018-04-09",4,"Spring",10,200,2.60489812470377,1,20,80,3.83892172410282,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2191","Daphnia","Cladocera","ZOOP4-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",11.1111111111111,20,0.597911849349103,5,9,426,18.5831926950551,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2192","Daphnia","Cladocera","ZOOP3-DI-04APR2019","705 FRP","channel","Horseshoe","Sac-San Joaquin","2019-04-04",4,"Spring",40,80,2.86898710556752,3,6,482,13.9422027803389,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2193","Daphnia","Cladocera","ZOOP1-BI-28MAR2019","BrownsPond","tidal","Browns","Confluence","2019-03-28",3,"Spring",2.5,20,2.2094394974819,1,8,441,1.13150869387881,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2194","Daphnia","Cladocera","ZOOP2-WI-09APR2019","801 FRP","channel","Broad","Confluence","2019-04-09",4,"Spring",63,30,2.02453222127236,21,10,449,31.1182994955775,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2195","Daphnia","Cladocera","ZOOP1-ND-27MAR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-03-27",3,"Spring",25,6,2.59230103532696,25,6,274,9.64394167934544,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2196","Daphnia","Cladocera","ZOOP1-29MAR2018","Ryer3","tidal","Ryer","Suisun Bay","2018-03-29",3,"Spring",41.6666666666667,NA,2.6408898086375,NA,NA,NA,15.777510493012,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2197","Daphnia","Cladocera","ZOOP5-WL-28FEB2019","Wings 1","diked","Wings","North Suisun","2019-02-28",2,"Winter",250,NA,3.01295384130244,NA,NA,NA,82.9750514504829,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2198","Daphnia","Cladocera","ZOOP4-SJ-22MAR2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-03-22",3,"Spring",31.875,NA,2.06232348940277,NA,NA,NA,15.4558681815871,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2199","Daphnia","Cladocera","ZOOP1-WI-15MAY2019","Winter 2","tidal","Winter","Confluence","2019-05-15",5,"Spring",600,300,2.77585862338899,10,5,875,216.149336621284,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2200","Daphnia","Cladocera","ZOOP2-14MAR2018","723 FRP","tidal","Liberty","Cache Slough","2018-03-14",3,"Spring",28,NA,2.40829355121576,NA,NA,NA,11.6264896303297,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2201","Daphnia","Cladocera","ZOOP5-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",17.8571428571429,NA,9.42572902441865,NA,NA,NA,1.89451052654723,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2202","Daphnia","Cladocera","ZOOP1S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",20,NA,1.54449313680622,NA,NA,NA,12.9492320317829,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2203","Daphnia","Cladocera","ZOOP1S-10APR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-04-10",4,"Spring",172.5,30,1.97054469537176,46,8,710,87.5392476025297,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2204","Daphnia","Cladocera","ZOOP4-11APR2018","723 FRP","tidal","Liberty","Cache Slough","2018-04-11",4,"Spring",200,NA,3.75033346589475,NA,NA,NA,53.3285911289716,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2205","Daphnia","Cladocera","ZOOP2-22MAR2018","520 FRP","tidal","Browns","Confluence","2018-03-22",3,"Spring",26.25,NA,1.50670186867581,NA,NA,NA,17.4221593174702,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2206","Daphnia","Cladocera","ZOOP3P-29MAR2018","ProBr","muted","Prospect","Cache Slough","2018-03-29",3,"Spring",3.75,NA,2.76731059845473,NA,NA,NA,1.35510629059636,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2207","Daphnia","Cladocera","ZOOP3-WL-22FEB2019","Breach 5 Inside","diked","Wings","North Suisun","2019-02-22",2,"Winter",466.666666666667,1400,0.781919333460301,2,6,727,596.822007970417,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2208","Daphnia","Cladocera","ZOOP4S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",2.85714285714286,40,1.90396008009436,1,14,499,1.50063170284603,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2209","Daphnia","Cladocera","ZOOP_801-4-12MAR2018","801 FRP","channel","Broad","Confluence","2018-03-12",3,"Spring",300,3,1.87876590134075,211,1,4853,159.679287231001,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2210","Daphnia","Cladocera","ZOOP1-DI-04APR2019","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2019-04-04",4,"Spring",78,30,2.50592099388601,13,5,477,31.1262805931655,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2211","Daphnia","Cladocera","ZOOP2-BR-02APR2019","329 East Bradmoor","diked","Bradmoor","Nurse-Denverton","2019-04-02",4,"Spring",24700,NA,0.394558835123524,NA,NA,NA,62601.5635723053,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2212","Daphnia","Cladocera","ZOOP4-10APR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-04-10",4,"Spring",60,15,3.5226860650139,16,4,277,17.0324573046401,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2213","Daphnia","Cladocera","ZOOP2-WI-27MAR2019","WinterPondsEast","tidal","Winter","Confluence","2019-03-27",3,"Spring",19.4444444444445,NA,1.71050477895056,NA,NA,NA,11.3676644951405,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2214","Daphnia","Cladocera","ZOOP3-LOOK-08OCT2019","LOOK_UNK","diked","Lookout","Cache Slough","2019-10-08",10,"Fall",14,70,1.0388099775373,1,5,831,13.4769595043645,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2215","Daphnia","Cladocera","ZOOP2-DI-04APR2019","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2019-04-04",4,"Spring",140,NA,2.59590020372033,NA,NA,NA,53.9311949663389,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2216","Daphnia","Cladocera","ZOOP5-09APR2018","801 FRP","channel","Broad","Confluence","2018-04-09",4,"Spring",24,NA,3.86325737423683,NA,NA,NA,6.21237408619225,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2217","Daphnia","Cladocera","ZOOP5-WI-28MAR2019","Winter 2","tidal","Winter","Confluence","2019-03-28",3,"Spring",20,NA,2.63279167975241,NA,NA,NA,7.59649924215835,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2218","Daphnia","Cladocera","ZOOP1-S-9MAY2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-05-09",5,"Spring",6,30,0.815211641099002,1,5,729,7.36005191475344,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2219","Daphnia","Cladocera","ZOOP1-02MAR2018","724 FRP","channel","Miner","Cache Slough","2018-03-02",3,"Spring",12,20,1.48960581880728,9,15,423,8.05582245214935,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2220","Daphnia","Cladocera","ZOOP1-STAC-19NOV2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-11-19",11,"Fall",16,80,3.74583450540303,1,5,862,4.27141134423356,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2221","Daphnia","Cladocera","ZOOP1-BR-02APR2019","322 Bradmoor","diked","Bradmoor","Nurse-Denverton","2019-04-02",4,"Spring",5080,NA,0.589363824414842,NA,NA,NA,8619.4635462123,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2222","Daphnia","Cladocera","ZOOP1P-29MAR2018","SoPro2","muted","Prospect","Cache Slough","2018-03-29",3,"Spring",168.75,NA,2.72187109748839,NA,NA,NA,61.9977926786152,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2223","Daphnia","Cladocera","ZOOP1-27MAR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-03-27",3,"Spring",9,NA,1.82972723198104,NA,NA,NA,4.91876594647156,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2224","Daphnia","Cladocera","ZOOP3S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",43.3333333333333,30,3.09528481830085,13,9,622,13.9997886711831,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2225","Daphnia","Cladocera","ZOOP1-GB-14MAR2019","602FRP","channel","Grizzly","Suisun Bay","2019-03-14",3,"Spring",90,15,2.60534802075294,36,6,424,34.5443293115175,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2226","Daphnia","Cladocera","ZOOP2-WI-28MAR2019","801 FRP","channel","Broad","Confluence","2019-03-28",3,"Spring",49.1964578550344,NA,2.93512182479575,NA,NA,NA,16.7613001407388,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2227","Daphnia","Cladocera","ZOOP2-WL-22FEB2019","Breach 2 Inside","diked","Wings","North Suisun","2019-02-22",2,"Winter",2292.5,70,0.296931392453279,262,8,421,7720.6387006073,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2228","Daphnia","Cladocera","ZOOP4-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",10.9090909090909,NA,1.53774469606865,NA,NA,NA,7.09421462286994,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2229","Daphnia","Cladocera","ZOOP2-27MAR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-03-27",3,"Spring",9,NA,1.20887068412418,NA,NA,NA,7.44496505556378,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2230","Daphnia","Cladocera","ZOOP1-YF-23MAY2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-05-23",5,"Spring",540,300,2.13430685727024,9,5,853,253.009541791313,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2231","Daphnia","Cladocera","ZOOP1-23MAR2018","SWLiberty","tidal","Liberty","Cache Slough","2018-03-23",3,"Spring",15,30,1.85942037122637,3,6,480,8.06703004447931,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2232","Daphnia","Cladocera","ZOOP1-LS-03APR2019","LookoutSouthPond","diked","Lookout","Cache Slough","2019-04-03",4,"Spring",4933.33333333333,400,9.42572902441865,74,6,665,523.390108134114,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2233","Daphnia","Cladocera","ZOOP3-BI-28MAR2019","Browns Channel","tidal","Browns","Confluence","2019-03-28",3,"Spring",2.5,10,2.29941870731623,2,8,413,1.08723130417508,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2234","Daphnia","Cladocera","ZOOP2-10APR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-04-10",4,"Spring",7.5,15,4.72075924395797,3,6,1077,1.58872749327328,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2235","Daphnia","Cladocera","ZOOP3-DI-18MAR2019","Decker Breach","tidal","Decker","Sac-San Joaquin","2019-03-18",3,"Spring",47.1428571428571,150,1.71230436314724,11,35,156,27.5318209527936,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2236","Daphnia","Cladocera","ZOOP3-PI-26MAR2019","ProBr","muted","Prospect","Cache Slough","2019-03-26",3,"Spring",30,15,2.13070768887686,12,6,433,14.0798290430038,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2237","Daphnia","Cladocera","ZOOP2-02MAR2018","724 FRP","channel","Miner","Cache Slough","2018-03-02",3,"Spring",27.5,55,2.40559417492073,5,10,417,11.4316871427019,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2238","Daphnia","Cladocera","ZOOP2-SJ-10APR2019","Stacys Island","tidal","WTIB","Sac-San Joaquin","2019-04-10",4,"Spring",10,30,0.986172139784224,2,6,414,10.1402175102899,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2239","Daphnia","Cladocera","ZOOP2B-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",13,NA,2.36465363444611,NA,NA,NA,5.49763390740525,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2240","Daphnia","Cladocera","ZOOP1-22MAR2018","Browns Channel","tidal","Browns","Confluence","2018-03-22",3,"Spring",52.7777777777778,NA,3.28694053524796,NA,NA,NA,16.0568094286489,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2241","Daphnia","Cladocera","ZOOP3-LS-10APR2019","LookoutVogelOutside","diked","Lookout","Cache Slough","2019-04-10",4,"Spring",60,150,2.90947774999296,2,5,843,20.6222577231069,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2242","Daphnia","Cladocera","ZOOP3B-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",8,NA,1.82972723198104,NA,NA,NA,4.37223639686361,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
"2243","Daphnia","Cladocera","ZOOP2-ND-27MAR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-03-27",3,"Spring",33,NA,2.43348772996937,NA,NA,NA,13.5607833947925,62,NA,"Arthropoda","Branchiopoda","Cladocera",NA,"Daphnia","spp.","adult",TRUE,"Cladocera","Daphnia"
